index,road,id,model_type,condition,name,lat,lon,length,bridge_name,in,out
1601,N102,1001601,bridge,A,,23.6102778,90.985333,391.0,Boro Alompur Arch Masonary,,
1602,N102,1001602,link,,,23.6122222,90.9818049,446.0,,,
1603,N102,1001603,bridge,A,,23.6165278,90.9769438,717.0,SAIRCHOR BOX CULVERT,,
1604,N102,1001604,link,,,23.6187493,90.9756104,902.0,,,
1606,N102,1001606,bridge,A,,23.623916,90.9726382,36.0,Bingla Bari Bridge,,
1607,N102,1001607,link,,,23.6268882,90.9710549,359.0,,,
1609,N102,1001609,bridge,A,,23.6341663,90.9707771,836.0,Companigong RCC Girder Bridge,,
1611,N102,1001611,link,,,23.6354719,90.9708327,391.0,,,
1613,N102,1001613,bridge,A,,23.6430552,90.9710827,612.0,Nagorpar Box Culvert,,
1614,N102,1001614,link,,,23.6443886,90.9711104,152.0,,,
1615,N102,1001615,bridge,A,,23.6505,90.9713327,686.0,KATAKHALI BOX CULVERT,,
1616,N102,1001616,link,,,23.6532778,90.9728327,348.0,,,
1617,N102,1001617,bridge,B,,23.6575833,90.9800827,884.0,BAKON NAGAR BOX CULVERT,,
1618,N102,1001618,link,,,23.6579167,90.9806382,69.0,,,
1619,N102,1001619,bridge,C,,23.6587222,90.9820271,170.0,GAFUR NAGOR RCC GIDER BRIDGE,,
1620,N102,1001620,link,,,23.6589722,90.9824438,52.0,,,
1621,N102,1001621,bridge,A,,23.6611667,90.9861108,447.0,DHARIA BOX CULVERT,,
1622,N102,1001622,link,,,23.6628889,90.9888886,328.0,,,
1623,N102,1001623,bridge,A,,23.6646667,90.9918052,387.0,BAHARNAGOR BOX CULVERT,,
1624,N102,1001624,bridge,C,,23.6657222,90.9934719,223.0,MANJUR BRIDGE,,
1625,N102,1001625,link,,,23.666,90.9938886,61.0,,,
1626,N102,1001626,bridge,A,,23.6674993,90.9962219,295.0,C. M. B BAZAR BOX CUVERT,,
1627,N102,1001627,link,,,23.6679993,90.9969719,44.0,,,
1628,N102,1001628,bridge,B,,23.6711938,91.0019444,627.0,YOUSUF PUR BRIDGE,,
1629,N102,1001629,link,,,23.6713049,91.0021944,377.0,,,
1631,N102,1001631,bridge,B,,23.6738327,91.0061389,146.0,YOUSUFPUR (2) BOX CULVERT,,
1632,N102,1001632,bridge,B,,23.6748049,91.0076944,195.0,USUP POR-2 BOX CULVERT,,
1633,N102,1001633,bridge,C,,23.6780271,91.0126667,624.9999999999964,USUP - PUR BOX CULVERT,,
1634,N102,1001634,link,,,23.6780827,91.0127222,30.000000000003638,,,
1636,N102,1001636,bridge,C,,23.6821104,91.0187493,734.0,SAMOLSHAL CHOR BOX CULVERT,,
1637,N102,1001637,link,,,23.6836663,91.0210827,288.0,,,
1638,N102,1001638,bridge,C,,23.684083,91.0217216,75.0,NAYAPARA BOX CULVERT,,
1639,N102,1001639,link,,,23.6841386,91.0217771,12.0,,,
1640,N102,1001640,bridge,A,,23.684583,91.0264716,599.0,SHALGANG BOX CULVERT,,
1641,N102,1001641,link,,,23.6872497,91.0265271,320.0,,,
1643,N102,1001643,bridge,C,,23.6891386,91.0289438,18.0,BORAIPARA BOX CULVERT,,
1644,N102,1001644,bridge,A,,23.6922497,91.033166,556.0,BROSALGAR CULVERT,,
1645,N102,1001645,link,,,23.694583,91.0366386,411.0,,,
1646,N102,1001646,bridge,C,,23.6955552,91.0379441,174.0,SONG CHAIL RCC GIDER BRIDGE,,
1647,N102,1001647,link,,,23.6957774,91.0382774,354.0,,,
1648,N102,1001648,bridge,B,,23.6999441,91.0441386,454.0,SHANKAIL BOX CULVERT,,
1649,N102,1001649,link,,,23.7,91.0441941,51.0,,,
1651,N102,1001651,bridge,A,,23.7014722,91.0462219,236.0,HAJIBARI BOX CULVERT,,
1652,N102,1001652,bridge,A,,23.7042222,91.05,489.0,MOULSBI BARI CULVERT,,
1653,N102,1001653,link,,,23.7043333,91.0500833,17.0,,,
1654,N102,1001654,bridge,A,,23.70525,91.0513333,167.0,BRAMMON PARA BOX CULVERT,,
1655,N102,1001655,link,,,23.705345235164835,91.05145784945054,91.0,,,
1657,N102,1001657,bridge,C,,23.7083056,91.05525,421.0,MUDUPPUR BOX CULVERT,,
1658,N102,1001658,link,,,23.7083611,91.0553333,11.0,,,
1659,N102,1001659,bridge,A,,23.7111220035714,91.058573425,4.65,MIRPUR CULVERT,,
1660,N102,1001660,bridge,A,,23.7117222,91.0592778,532.0,MUDOBPUR CULVERT,,
1661,N102,1001661,link,,,23.7118333,91.0593889,408.0,,,
1663,N102,1001663,bridge,A,,23.7148611,91.0632222,109.0,MURPUR BOX,,
1664,N102,1001664,link,,,23.7149444,91.0633056,24.0,,,
1665,N102,1001665,bridge,A,,23.717618285562637,91.06656204161358,449.0,TALIPARA BOX CULVERT,,
1666,N102,1001666,link,,,23.7177493,91.0667216,22.0,,,
1667,N102,1001667,bridge,B,,23.7219993,91.0720271,722.0,MOKIMPUR RCC GRIDER BRIDGE,,
1668,N102,1001668,link,,,23.722166,91.072166,282.0,,,
1670,N102,1001670,bridge,B,,23.7250827,91.0765271,294.0,KALAMONLA BRIDGE,,
1671,N102,1001671,link,,,23.7255549,91.077166,706.0,,,
1673,N102,1001673,bridge,B,,23.7329438,91.0811938,323.0,KALAMURIA BOX CULVERT,,
1674,N102,1001674,link,,,23.7388052,91.0839997,1690.0,,,
1676,N102,1001676,bridge,A,,23.7511944,91.0933886,713.0,CHOW MONI BOX CULVERT,,
1678,N102,1001678,link,,,23.7525556,91.094833,287.0,,,
1680,N102,1001680,bridge,A,,23.7554167,91.0981386,402.0,CHOTICHOIMOHARI RCC GIDER BRIGDE,,
1681,N102,1001681,link,,,23.7556389,91.0984163,40.0,,,
1682,N102,1001682,bridge,B,,23.75724898301887,91.1003286018868,288.0,MIRPUKUR CULVERT,,
1683,N102,1001683,link,,,23.7574167,91.1005278,270.0,,,
1685,N102,1001685,bridge,A,,23.7611111,91.1048056,320.0,GOLA SHAR BOX CULVERT,,
1686,N102,1001686,link,,,23.7654722,91.1098056,712.0,,,
1687,N102,1001687,bridge,A,,23.76984916734694,91.11480456870748,715.0,KHARERA BRIDGE,,
1688,N102,1001688,link,,,23.7699716,91.1149444,246.0,,,
1690,N102,1001690,bridge,C,,23.7749993,91.1206938,582.0,DAROGABARI BOX CULVERT,,
1691,N102,1001691,link,,,23.7779438,91.1240827,465.0,,,
1692,N102,1001692,bridge,B,,23.7816382,91.128666,624.0,MONKASAR BOX CULVERT,,
1693,N102,1001693,link,,,23.783583,91.1317493,376.0,,,
1694,N102,1001694,bridge,B,,23.7844441,91.1330827,170.0,MONKASHA RCC GRIDER BRIDGE,,
1695,N102,1001695,link,,,23.7845274,91.1332216,830.0,,,
1697,N102,1001697,bridge,A,,23.7913608,91.1437497,509.0,SOYDABAD BOX CULVERT,,
1698,N102,1001698,link,,,23.7932774,91.1466941,372.0,,,
1699,N102,1001699,bridge,C,,23.79335444201681,91.14680965042017,15.0,CHAITABUS - RCC GIRDER BRIDGE,,
1700,N102,1001700,link,,,23.7938886,91.1476108,104.0,,,
1701,N102,1001701,bridge,B,,23.7993621932004,91.1496333468933,19.0,TNLLAK BOX CULVERT,,
1702,N102,1001702,link,,,23.8008056,91.1501667,1000.0,,,
1704,N102,1001704,bridge,A,,23.80675,91.1513056,531.0,TILLACK PUR RCC GIDER BRIDGE,,
1705,N102,1001705,link,,,23.8071667,91.1513889,469.0,,,
1707,N102,1001707,bridge,B,,23.8141944,91.1528889,328.0,CHATURA CULVERT,,
1709,N102,1001709,link,,,23.820416,91.15375,1731.0,,,
1711,N102,1001711,bridge,B,,23.8298327,91.1551389,57.0,TANTO CULVERT,,
1712,N102,1001712,link,,,23.829916,91.1551389,14.0,,,
1713,N102,1001713,bridge,A,,23.8323327,91.1555278,277.0,MATIA PARA BOX CULVERT,,
1714,N102,1001714,link,,,23.8383052,91.1564167,795.0,,,
1716,N102,1001716,bridge,B,,23.8450274,91.1571389,638.0,DARKHAR BRIDGE,,
1718,N102,1001718,link,,,23.8469441,91.1575278,1219.0,,,
1720,N102,1001720,bridge,A,,23.8606111,91.1552222,721.0,PUJANESHAR PC GIRDER,,
1721,N102,1001721,link,,,23.8608056,91.1549722,279.0,,,
1723,N102,1001723,bridge,B,,23.8632222,91.1519444,190.0,AWARON CULVERT,,
1724,N102,1001724,bridge,C,,23.8663333,91.1479997,536.0,AHARAVDHO RCC GRIDGE,,
1725,N102,1001725,link,,,23.8664444,91.1478608,274.0,,,
1727,N102,1001727,bridge,B,,23.8749941691908,91.1409041702282,27.3,MODINAGOR RCC GIDER BRIDGE,,
1729,N102,1001729,link,,,23.8752771,91.1405274,2241.0,,,
1732,N102,1001732,bridge,A,,23.8840274,91.1340274,179.0,SULTANPUR BOX CULVERT,,
1733,N102,1001733,bridge,A,,23.892357146358545,91.1312245987395,667.0,SULTANPUR BOX CULVERT,,
1734,N102,1001734,link,,,23.8929441,91.1310271,47.0,,,
1735,N102,1001735,bridge,A,,23.8946386,91.1300827,215.0,SULTANPUR RCC BRIDGE,,
1737,N102,1001737,link,,,23.900941803948665,91.12758382043435,1036.9999999999927,,,
1739,N102,1001739,bridge,A,,23.9056389,91.1258327,268.0,RADHAKA BRIDGE.,,
1740,N102,1001740,link,,,23.9060833,91.1257216,447.0000000000073,,,
1742,N102,1001742,bridge,A,,23.9152778,91.122666,676.0,OUSURA BOX CULVERT,,
1743,N102,1001743,link,,,23.918166,91.1216938,343.0,,,
1744,N102,1001744,bridge,A,,23.9238049,91.1198327,660.0,UZURA CULVERT,,
1745,N102,1001745,link,,,23.9268327,91.1188327,344.0,,,
1746,N102,1001746,bridge,B,,23.9278049,91.1185271,113.0,RAMRAIL BOX CULVERT,,
1747,N102,1001747,bridge,D,,23.9328134045563,91.1168121455635,48.4,RAMRAIL BRIDGE.,,
1749,N102,1001749,link,,,23.9354441,91.1161111,1904.0,,,
1752,N102,1001752,bridge,B,,23.949583,91.1169993,586.0,VADHUGLAR BOX CULVERT,,
1753,N102,1001753,link,,,23.9536389,91.1168327,460.0,,,
1754,N102,1001754,bridge,B,,23.9551944,91.1163889,192.0,VADHUGHAR BRIDGE,,
1757,N102,1001757,link,,,23.9582222,91.1100556,2344.0,,,
1760,N102,1001760,bridge,B,,23.9679353219827,91.1013978806034,30.8,NORTH PORTALA BRIDGE,,
1765,N102,1001765,link,,,23.9819438,91.10025,3779.0,,,
1770,N102,1001770,bridge,B,,24.0016944,91.1095833,476.0,GHATARA BRIDGE,,
1771,N102,1001771,link,,,24.0018611,91.1095556,533.0,,,
1773,N102,1001773,bridge,A,,24.0098333,91.1093333,391.0,SUHILPUR MIRHATI BOX CULVERT,,
1774,N102,1001774,bridge,B,,24.0132778,91.1097222,385.0,MOLABI BARI CULVERT,,
1775,N102,1001775,link,,,24.0152778,91.11,224.0,,,
1776,N102,1001776,bridge,A,,24.0173882,91.1103056,245.0,SUHIL PUR BOX CULVERT,,
1777,N102,1001777,link,,,24.0242493,91.1118056,765.0,,,
1778,N102,1001778,bridge,B,,24.0275271,91.1124444,374.0,UTTOR SHOHIL PUR CULVERT,,
1779,N102,1001779,link,,,24.0330827,91.1129167,1641.0,,,
1781,N102,1001781,bridge,A,,24.045833,91.1146667,419.0,BATHBARIA BOX CULVERT,,
1782,N102,1001782,sourcesink,,SoSi3,24.0506111,91.1146667,549.0,,0.07195108393551973,0.07195108393551973
1783,N104,1001783,sourcesink,,SoSi4,23.0096667,91.3994163,0.0,,0.06955716138595516,0.06955716138595516
1784,N104,1001784,bridge,B,,23.0093022701123,91.3955118680898,2.7,S.S.SK ROAD SLAB CULVERT,,
1785,N104,1001785,bridge,A,,23.0092778,91.3952497,445.0,Shasaugtachha culvert,,
1786,N104,1001786,link,,,23.0093056,91.3898052,555.0,,,
1787,N104,1000374,intersection,,,23.0095556,91.3813604,878.0,,,
1788,N104,1001788,link,,,23.0095278,91.3803604,122.0,,,
1789,N104,1001789,bridge,C,,23.0098611,91.3737216,676.0,PAZGACIA SLAB CULVERT,,
1791,N104,1001791,link,,,23.0071667,91.3607778,1674.0,,,
1793,N104,1001793,bridge,B,,23.0045556,91.3546389,420.0,MATIARA SLAB CULVERT,,
1795,N104,1001795,link,,,22.9990552,91.3471386,3060.0,,,
1798,N104,1001798,bridge,A,,22.983583,91.3389997,160.0,SILONIA BOX CVLVERT,,
1799,N104,1001799,bridge,A,,22.9825827,91.3375274,190.0,SILONIA PC GIDER BRIDGE,,
1801,N104,1001801,link,,,22.9815271,91.3369163,630.0,,,
1803,N104,1001803,bridge,C,,22.9715827,91.3343608,642.0,AMIR GOAN SLAB CULVERT,,
1804,N104,1001804,link,,,22.96643594421769,91.33371895459184,578.0,,,
1805,N104,1001805,bridge,A,,22.9611111,91.3330549,598.0,BAKER BAZAR BOX CULVERT,,
1806,N104,1001806,link,,,22.9580556,91.3317216,372.0,,,
1807,N104,1001807,bridge,A,,22.9538611,91.326166,750.0,SAHID SLAM SHETU,,
1809,N104,1001809,link,,,22.9532778,91.3253882,1112.0,,,
1811,N104,1001811,bridge,C,,22.9465274,91.3168604,160.0,CHONG ARPULL BOX CULVERT,,
1813,N104,1001813,link,,,22.9369719,91.3029444,1793.0,,,
1816,N104,1001816,bridge,C,,22.9380552,91.2974163,578.0,DAGHANBUIYA SLAB CULVERT,,
1818,N104,1001818,link,,,22.9396941,91.283166,1737.0,,,
1820,N104,1001820,bridge,A,,22.9411108,91.2764716,484.0,RAMNAGAR BRIGE,,
1821,N104,1001821,link,,,22.9426386,91.270916,600.0,,,
1822,N104,1001822,bridge,A,,22.9436162237609,91.2660078638484,2.5,RAMNAGAR SIAB CULVERT,,
1823,N104,1001823,link,,,22.9439719,91.2642222,686.0,,,
1824,N104,1001824,bridge,B,,22.9440589671641,91.2636935955224,12.6,RAMNAGAR SLAB CULVERT (3),,
1827,N104,1001827,link,,,22.9444163,91.2616667,2000.0,,,
1830,N104,1001830,bridge,C,,22.953,91.2419997,602.0,BHUYAIN DIGI CULVERT,,
1831,N104,1001831,link,,,22.95575,91.2394163,398.0,,,
1832,N104,1001832,bridge,C,,22.9576944,91.2321104,800.0,COLLANDI Bridge,,
1834,N104,1001834,link,,,22.9577222,91.230166,553.0,,,
1836,N104,1001836,bridge,B,,22.9573333,91.2218882,508.0,SANBAG CULVERT,,
1838,N104,1001838,link,,,22.9568611,91.2198604,1174.0,,,
1840,N104,1001840,bridge,A,,22.9545278,91.2077222,309.0,SOMIR BAZAR SLAB CULVERT,,
1841,N104,1001841,link,,,22.9539167,91.2010833,1746.0,,,
1843,N104,1001843,bridge,C,,22.9523611,91.1869997,287.0,SHIBPUR SLAB CULVERT,,
1844,N104,1001844,link,,,22.9515,91.1813604,131.0,,,
1845,N104,1001845,bridge,A,,22.9496108,91.1749438,1294.0,BAROPAL SLAB CULVERT,,
1846,N104,1001846,link,,,22.9486108,91.1720271,1268.0,,,
1848,N104,1001848,bridge,B,,22.9479441,91.1571111,720.0,SONYGOFULL CULVERT,,
1849,N104,1001849,link,,,22.9476941,91.1530278,320.0,,,
1850,N104,1001850,bridge,C,,22.9476941,91.147083,612.0,PASHIMSIB PUR,,
1851,N104,1001851,link,,,22.9473052,91.1434441,378.0,,,
1852,N104,1001852,bridge,B,,22.9468608,91.1404997,320.99999999999636,HAZIPUR CULVERT,,
1853,N104,1001853,link,,,22.9458608,91.1339997,1021.0000000000036,,,
1855,N104,1001855,bridge,A,,22.9459441,91.1264993,418.0,Chowmohoni Bazar(right),,
1858,N104,1001858,link,,,22.9460274,91.1230549,1240.0,,,
1862,N104,1001862,bridge,B,,22.9446941,91.1099722,492.0,krimpur Bridge,,
1863,N104,1001863,link,,,22.9446663,91.1095556,508.0,,,
1865,N104,1001865,bridge,A,,22.9447497,91.1047222,33.0,ALIPUR BOX CULVERT,,
1866,N104,1001866,bridge,A,,22.944733803539823,91.10472080707964,1.0,CONTRACTOR MOSJIDE BOX CULNERT,,
1867,N104,1001867,link,,,22.940109017831283,91.10441676780542,616.0,,,
1869,N104,1001869,bridge,C,,22.9360274,91.1042222,362.0,DARMACHPUR CULVERT,,
1870,N104,1001870,link,,,22.9313604,91.1040833,988.0,,,
1872,N104,1001872,bridge,B,,22.9226938,91.1027222,530.0,MAMZAN BIBO BOX CULVERT,,
1873,N104,1001873,link,,,22.9225271,91.1026667,20.0,,,
1874,N104,1001874,bridge,B,,22.9210135531914,91.1023406859574,3.0,AKLASPUR CULVERT,,
1876,N104,1001876,link,,,22.9177771,91.1021944,1225.0,,,
1878,N104,1001878,bridge,D,,22.9066111,91.1007778,575.0,BARIPOLE BOX,,
1879,N104,1001879,bridge,A,,22.9033930767441,91.0999670297674,9.4,KABOWA BAZAR BOX CULVERT,,
1884,N104,1001884,link,,,22.8849163,91.0970552,3650.0,,,
1890,N104,1001890,bridge,C,,22.87139801896552,91.09690368017242,380.0,TOWN HALL MORE CULVERT,,
1891,N104,1001891,link,,,22.8707493,91.0968886,84.0,,,
1892,N104,1001892,bridge,A,,22.870666,91.0968886,9.0,BOXSI MAZIR BOX CULVERT,,
1894,N104,1001894,link,,,22.8674438,91.0971108,405.0,,,
1896,N104,1001896,bridge,A,,22.8653333,91.0970274,122.0,GAPTANG BOX CULVERT,,
1897,N104,1001897,link,,,22.8633333,91.0968608,530.0,,,
1899,N104,1001899,bridge,B,,22.8607331215686,91.0962115705882,3.5,POKIR PUR BOX CULVERT,,
1901,N104,1001901,link,,,22.857,91.0963886,1450.0,,,
1903,N104,1001903,bridge,B,,22.8471995091891,91.0970113935135,10.4,DATARAHAT RCC GIDER BRIDGE,,
1904,N104,1001904,link,,,22.8421386,91.097333,680.0,,,
1905,N104,1001905,bridge,B,,22.8414441,91.0982219,120.0,UTTOR SONAPUR SLAB CULVERT,,
1906,N104,1001906,bridge,A,,22.8413886,91.0983608,86.0,SONAMIPUR BOX CULVERT,,
1907,N104,1001907,bridge,A,,22.8385164697674,91.0992446418604,2.0,OUTTOR SONAPUR BOX CULVERT,,
1910,N104,1001910,link,,,22.8324993,91.1005833,1644.0,,,
1913,N104,1001913,sourcesink,,SoSi5,22.8257493,91.1014444,120.0,,0.06955716138595516,0.06955716138595516
1914,N2,1000019,intersection,,,23.7060833,90.5215271,0.0,,,
1915,N2,1001915,link,,,23.7068889,90.5204716,1166.0,,,
1917,N2,1001917,bridge,B,,23.7182771,90.5156944,370.0,JATRAMURA BRIDGE,,
1925,N2,1001925,link,,,23.7471941,90.5410552,9940.0,,,
1934,N2,1001934,bridge,B,,23.7853886,90.5691104,41.0,GOLA GANDE BRIDGE,,
1935,N2,1001935,link,,,23.7856663,90.5705827,460.0,,,
1936,N2,1001936,bridge,A,,23.7889337462616,90.5739290696261,3.9,SHAWGHAT BOX CULVERT,,
1938,N2,1001938,link,,,23.7892497,90.5742771,1234.0,,,
1940,N2,1001940,bridge,B,,23.7977219,90.5808882,162.0,ADURI BOX CULVERT,,
1941,N2,1001941,link,,,23.8035833,90.5860552,838.0,,,
1942,N2,1001942,bridge,B,,23.8044167,90.5869163,132.0,ADURI BOX CULVERT,,
1943,N2,1001943,link,,,23.8108333,90.5919163,868.0,,,
1944,N2,1001944,bridge,A,,23.8141389,90.5946941,467.0,BANTI BOX CULVERT,,
1946,N2,1001946,link,,,23.8177493,90.5982219,541.0000000000018,,,
1948,N2,1001948,bridge,C,,23.8240271,90.6041389,913.9999999999982,BANTI BRIDGE,,
1949,N2,1001949,bridge,C,,23.8240644910256,90.6041620474358,3.1,PATCHRUKHI CULVERT,,
1950,N2,1001950,link,,,23.8246104,90.6045,78.0,,,
1951,N2,1001951,bridge,A,,23.829666,90.6093056,754.0,PUTCHRUCLAI CULVERT,,
1952,N2,1001952,link,,,23.8313049,90.611,246.0,,,
1953,N2,1001953,bridge,B,,23.8342497,90.6139444,449.0,SON PARA,,
1954,N2,1001954,link,,,23.83620332566845,90.6158264106952,561.0,,,
1956,N2,1001956,bridge,A,,23.8420274,90.6225549,675.0,FURINGDIA BOX CULVERT,,
1957,N2,1001957,link,,,23.8439163,90.6249993,325.0,,,
1958,N2,1001958,bridge,A,,23.8455274,90.6272216,288.0,PURINDA BAZAR BOX CULVERT,,
1959,N2,1001959,bridge,A,,23.8498608,90.6315827,662.0,PURINDHA BOX CULVERT,,
1960,N2,1001960,link,,,23.8501944,90.6318604,50.0,,,
1961,N2,1001961,bridge,B,,23.8552222,90.6386941,926.0,SHAT GRAM BOX CULVERT,,
1962,N2,1001962,link,,,23.8554444,90.6394997,1079.0,,,
1964,N2,1001964,bridge,A,,23.8551389,90.6522778,322.0,BAGBARI BOX CULVERT,,
1965,N2,1001965,bridge,A,,23.8548333,90.6585556,646.0,RAINADI BOX CULVERT,,
1966,N2,1001966,link,,,23.8548056,90.6589167,32.0,,,
1967,N2,1001967,bridge,A,,23.8544722,90.6635,469.0,KANDA PARA BOX CULVERT,,
1968,N2,1001968,bridge,A,,23.8539167,90.6673049,399.0,NAWPARA BOX CULVERT,,
1971,N2,1001971,link,,,23.8668882,90.6685271,3132.0,,,
1974,N2,1001974,bridge,A,,23.8774438,90.6666389,187.0,KURIRPARA BOX CULVERT,,
1975,N2,1001975,bridge,A,,23.8818882,90.6665556,503.0,CHAITABOR BOX CULVERT,,
1978,N2,1001978,link,,,23.8934163,90.6644167,1594.0,,,
1981,N2,1001981,bridge,B,,23.8943052,90.6717771,483.0,PANCNDANA BRIDGE,,
1982,N2,1001982,bridge,B,,23.8944074858369,90.6720957695279,3.0,BOLTIRISH KANE CULVERT,,
1983,N2,1001983,link,,,23.8950274,90.6740271,243.0,,,
1985,N2,1001985,bridge,C,,23.8952390502941,90.6744398613725,2.5,SHIKANDI BOX CULVERT,,
1986,N2,1001986,link,,,23.8994163,90.6825549,1020.0,,,
1987,N2,1001987,bridge,A,,23.9048611,90.6851386,665.0,UTTAR BAYANDA CULVERT,,
1990,N2,1001990,link,,,23.9131389,90.6894163,1770.0,,,
1993,N2,1001993,bridge,A,,23.921666,90.6968886,474.0,BAGDI BOX CULVERT,,
1994,N2,1001994,link,,,23.9224716,90.6975552,101.0,,,
1995,N2,1001995,bridge,A,,23.924166,90.699083,245.0,BAGDI - 2 CULVERT,,
1996,N2,1001996,link,,,23.922666,90.7036389,755.0,,,
1997,N2,1001997,bridge,A,,23.9307216,90.7045833,164.0,BASAIL BRIDGE OVER ROAD,,
1998,N2,1001998,link,,,23.930916,90.70475,28.0,,,
1999,N2,1001999,bridge,B,,23.9349686331683,90.7082789089108,1.5,VALARAGAR CULVERT,,
2000,N2,1002000,link,,,23.9367219,90.7098056,808.0,,,
2001,N2,1002001,bridge,C,,23.9390552,90.7100278,263.0,BALANAGAR BRIDGE,,
2002,N2,1002002,link,,,23.9396386,90.71,64.0,,,
2003,N2,1002003,bridge,A,,23.9427774,90.7099444,349.0,KARAR CHAR CULVERT,,
2004,N2,1002004,link,,,23.9454441,90.71075,324.0,,,
2005,N2,1002005,bridge,A,,23.9456108,90.7108333,21.0,KARAR CHAR CULVERT (2),,
2006,N2,1002006,link,,,23.95291648764045,90.71486652757916,894.0,,,
2007,N2,1002007,bridge,A,,23.9534068022471,90.7151372139938,5.5,NAGOR BARI CULVERT,,
2008,N2,1002008,link,,,23.9536111,90.71525,85.0,,,
2009,N2,1002009,bridge,A,,23.9556111,90.7163333,253.0,PATUAR PAR CULVERT,,
2010,N2,1002010,bridge,A,,23.95980842931727,90.71865602088354,525.0,BARAITULA BUSTANT CULVERT,,
2011,N2,1002011,link,,,23.9615833,90.7196382,222.0,,,
2012,N2,1002012,bridge,B,,23.9634167,90.7206382,230.0,SAYED NAGAR CULVERT,,
2013,N2,1002013,bridge,A,,23.9654722,90.7217771,258.0,SAYEA NAGAR (2) CULVERT,,
2014,N2,1002014,link,,,23.9695549,90.7242216,512.0,,,
2015,N2,1002015,bridge,A,,23.96983612084367,90.72445595235732,40.0,SAYED NAGOR CULVERT,,
2016,N2,1002016,bridge,B,,23.9723882,90.7265827,363.0,SAYED NAGOR CULVERT,,
2017,N2,1002017,link,,,23.9753882,90.7291104,427.0,,,
2018,N2,1002018,bridge,B,,23.975807317647,90.7294643364705,8.3,SAYED NAGOR CULVERT,,
2019,N2,1002019,link,,,23.9766382,90.730166,170.0,,,
2020,N2,1002020,bridge,A,,23.977916,90.7312771,183.0,ITAKHOLA CULVERT,,
2021,N2,1002021,bridge,A,,23.9798693555555,90.7330660097222,12.6,ITAKHOLO CULVERT,,
2023,N2,1002023,link,,,23.9803882,90.7347774,837.0,,,
2025,N2,1002025,bridge,A,,23.9818604,90.7396663,160.0,SHASPUR CULVERT,,
2026,N2,1002026,link,,,23.9827771,90.7424441,301.0,,,
2027,N2,1002027,bridge,A,,23.9853886,90.7457774,452.0,GASIRDIA CULVERT,,
2028,N2,1002028,link,,,23.9859441,90.7463886,417.0,,,
2030,N2,1002030,bridge,A,,23.990556033582,90.7532248432835,4.1,GASHIRDIA BOX CULVERT,,
2031,N2,1002031,link,,,23.9911941,90.7543611,670.0,,,
2032,N2,1002032,bridge,B,,23.9936941,90.7590833,558.0,SIMBI RCC GIRDER,,
2033,N2,1002033,link,,,23.9941941,90.7599722,105.0,,,
2034,N2,1002034,bridge,A,,23.995583,90.7625,307.0,KHARAMARA BOX CULVERT,,
2035,N2,1002035,link,,,23.9957497,90.7628333,40.0,,,
2036,N2,1002036,bridge,A,,23.9963886,90.7640278,140.0,KUNDAR PARA (1) BOX CULVERT,,
2037,N2,1002037,link,,,23.9975274,90.7661944,257.0,,,
2038,N2,1002038,bridge,A,,23.9978465210526,90.7668094552631,2.0,KUNDARPARA (2) BOX CULVERT,,
2039,N2,1002039,link,,,24.0002222,90.7713882,608.0,,,
2040,N2,1002040,bridge,A,,24.0002222,90.7714716,10.0,HAZI BAGAN CULVERT,,
2041,N2,1002041,bridge,A,,24.00275,90.7797216,885.0,SHARIPULAIA BOX CULVERT,,
2042,N2,1002042,link,,,24.0030278,90.7806938,105.0,,,
2043,N2,1002043,bridge,A,,24.0066944,90.7891941,969.0,SHRISTIGAR BOX CULVERT,,
2044,N2,1002044,link,,,24.0069722,90.7896108,51.0,,,
2045,N2,1002045,bridge,A,,24.0089167,90.7924719,368.0,HAGIBAGAN BOX CULVERT,,
2046,N2,1002046,link,,,24.0127778,90.7983052,732.0,,,
2047,N2,1002047,bridge,A,,24.0167493,90.8042778,752.0,CHITAMNI BOX CULVERT,,
2048,N2,1002048,link,,,24.0174993,90.8054167,148.0,,,
2049,N2,1002049,bridge,A,,24.0205549,90.81025,600.0,CHAITANUE BOX CULVERT,,
2050,N2,1002050,link,,,24.0226104,90.8135,400.0,,,
2051,N2,1002051,bridge,A,,24.0262493,90.8192216,713.0,KAMARTEK BOX CULVERT,,
2052,N2,1002052,link,,,24.0277771,90.8215827,292.0,,,
2053,N2,1002053,bridge,A,,24.0288327,90.8232493,181.0,GABTALI BOX CULVERT,,
2054,N2,1002054,bridge,A,,24.0326382,90.8294716,791.0,MARJAL BOX CULVERT,,
2055,N2,1002055,link,,,24.0328049,90.8297493,308.0,,,
2057,N2,1002057,bridge,A,,24.0364719,90.8356663,448.0,MARGAL BOX CULVERT,,
2058,N2,1002058,link,,,24.0378052,90.8378886,272.0,,,
2059,N2,1002059,bridge,A,,24.0386108,90.8391941,160.0,BARMANERTEK BOX CULVERT,,
2060,N2,1002060,bridge,B,,24.040083,90.8429163,418.0,BITIMARGAL BRIGE,,
2061,N2,1002061,link,,,24.0401386,90.8431108,422.0,,,
2063,N2,1002063,bridge,A,,24.0414441,90.848583,171.0,BITIMARGAL BOX CULVERT,,
2064,N2,1002064,bridge,A,,24.0418052,90.8501389,156.0,SHIMELTALA BOX CULVERT,,
2065,N2,1002065,bridge,B,,24.042583,90.8538333,391.0,CHARABAG BOX CULVERT,,
