road,id,condition,bridge_name,betweenness_centrality,closeness_centrality,degreecentrality_centrality
R250,5788,A,HELAL PUR BOX CULVERT,0.0702388710405531,0.0010690893261170566,0.00034217279726261765
R250,5794,A,SUKNA BOX CULVERT,0.06833303179501952,0.0010627620540308593,0.00034217279726261765
R250,5796,A,BOYTIKOL BOX CULVERT,0.067696815228446,0.0010606664941533595,0.00034217279726261765
R250,5798,A,FULBARI BOX CULVERT,0.06706013025284134,0.0010585776483457573,0.00034217279726261765
R250,5799,A,FULBARI BOX CULVERT,0.06674161211165232,0.0010575357336710693,0.00034217279726261765
R250,5805,A,DARI PATAN BOX CULVERT,0.06482804411710459,0.0010513191222087882,0.00034217279726261765
R250,5806,A,DARIPATON BOX CULVERT,0.06450870626011104,0.0010502887979736703,0.00034217279726261765
R250,5810,D,ROUTH BAG BOX CULVERT,0.06323018380955894,0.001046183872050907,0.00034217279726261765
R250,5814,A,ROUTH BOG BOX CULVERT,0.06194978772288219,0.0010421049628800251,0.00034217279726261765
R250,5816,A,ALI NAGAR BOX CULVERT,0.061308887065997075,0.0010400751914752626,0.00034217279726261765
R250,5821,B,KORGROM BOX CULVERT,0.05970458613427296,0.0010350287736228274,0.00034217279726261765
R250,5823,A,KORGRAM BOX CULVERT,0.059062046045778784,0.0010330213355578492,0.00034217279726261765
R250,5824,B,KORGRAM BOX CULVERT,0.05874060034814501,0.0010320199871107854,0.00034217279726261765
R250,5827,B,ADINA BAD SHAIKH PARA BOX CULVERT,0.05777556064169695,0.0010290253818045073,0.00034217279726261765
R250,5828,B,ADIRABAD THORO,0.057453646535032016,0.001028030315022258,0.00034217279726261765
R250,5831,B,NOAKANI BOX CULVERT,0.056487201601490476,0.0010250544708158486,0.00034217279726261765
R250,5834,A,KAMAR GRAM BRIDGE,0.055519702747628824,0.0010220925881237913,0.00034217279726261765
R250,5835,A,Kamar Gram Bridge,0.05519696892515936,0.0010211083803910853,0.00034217279726261765
R250,5838,B,SONIA BEEL BRIDGE,0.05422806484420423,0.001018164968854081,0.00034217279726261765
R250,5840,C,KAMAR GRAM BRIDGE,0.05358154327894519,0.0010162103369367509,0.00034217279726261765
R250,5842,B,NATAIR SOR BRIDGE,0.052934553304654984,0.001014261787474587,0.00034217279726261765
R250,5845,B,KAKORA BRIDGE,0.05196319007628626,0.0010113503092534486,0.00034217279726261765
R250,5850,C,MANDAR GRAM BOX CULVERT,0.05034190931718259,0.0010065278800473628,0.00034217279726261765
R250,5851,A,DIGIR PAR BOX CULVERT,0.050017301858588485,0.0010055678697238224,0.00034217279726261765
R250,5854,C,PRAIL GRAM BRIDGE,0.049042776869259425,0.0010026967309856448,0.00034217279726261765
R250,5858,B,SHAHA GOLI BRIDGE,0.04774177078521162,0.000998889173716141,0.00034217279726261765
R250,5860,D,KONA GRAM BRIDGE,0.04709056512964098,0.00099699417769046,0.00034217279726261765
R250,5863,A,BABOR KHAL,0.04611287837935159,0.0009941625902315234,0.00034217279726261765
R250,5869,B,SORIFA BAD BRIDGE,0.04415434311781248,0.0009885383669582953,0.00034217279726261765
R250,5871,A,MORADKHALL RCC GIDER BRIDGE,0.043500561212570454,0.0009866750754903497,0.00034217279726261765
R250,5872,B,SHABAG BOX CULVERT,0.04317349460656276,0.0009857455626271392,0.00034217279726261765
R250,5879,B,SATPARI RCC GIDER BRIDGE,0.04088074950129076,0.000979278500438958,0.00034217279726261765
R250,5881,A,BIRAKHAYPOOL RCC GIDER BRIDGE,0.04022462555089293,0.0009774433826999379,0.00034217279726261765
R250,5883,C,JULAY RCC GIDER BRIDGE,0.039568033191463944,0.0009756138271769792,0.00034217279726261765
R250,5886,B,DOYARIMATI RCC GIDER BRIDGE,0.03858226638538704,0.0009728798708907685,0.00034217279726261765
R250,5889,A,EIDGA RCC GIDER BRIDGE,0.03759544565899003,0.0009701582959738016,0.00034217279726261765
R250,5892,A,SOROKER BAZAR BOX CULVERT,0.0366075710122729,0.0009674490231330386,0.00034217279726261765
R250,5896,A,MASUDPUR RCC GIDER BRIDGE,0.035288765385041006,0.0009638556601001355,0.00034217279726261765
R250,5900,A,MASWDGRAM RCC GIDER BRIDGE,0.03396808612168447,0.0009602838431463006,0.00034217279726261765
R250,5907,C,RAJPUR RCC GIDER BRIDGE,0.03165238897388561,0.0009540844608778034,0.00034217279726261765
R250,5909,C,AUT GRAM RCC GIDER BRIDGE,0.030989707297051538,0.0009523250907112052,0.00034217279726261765
R250,5910,B,NAYA GRAM BOX CULVERT,0.030658190805247818,0.0009514473720193408,0.00034217279726261765
R250,5912,A,RAY GRAM BOX CULVERT,0.02999480651486701,0.0009496958536067807,0.00034217279726261765
R250,5914,B,RAY GRAM RCC GIDER BRIDGE,0.029330953815455037,0.0009479495421622656,0.00034217279726261765
R250,5915,A,AT GRAM BOX CULVERT,0.028998851812362367,0.0009470783322088297,0.00034217279726261765
R250,5918,A,BALLAR POOL BOX CULVERT,0.028001843189537613,0.0009444724527521394,0.00034217279726261765
R250,5921,A,BOLLAR POOL RCC GIDER BRIDGE,0.02700378064639275,0.0009418781420780877,0.00034217279726261765
R250,5922,B,BALLAPOLL BAILEY WITH STEEL DECK BRIDGE,0.02667085892749555,0.0009410159301358862,0.00034217279726261765
R250,5925,A,KALI IANG CULVERT,0.025671391157257206,0.0009384369317399119,0.00034217279726261765
R250,5928,A,KALI IANJ CULVERT,0.02467086946669875,0.0009358693337474962,0.00034217279726261765
R250,5930,A,KALYGONJ BAZAR RCC GIDER BRIDGE,0.024003269495037498,0.0009341639001350821,0.00034217279726261765
R250,5939,B,sajapur bridge,0.02099327306080125,0.0009265512004742927,0.00034217279726261765
R250,5941,A,HAMYGRAM BRIDGE,0.02032309683946861,0.0009248730890571295,0.00034217279726261765
R250,5943,A,KAJA PUR BRIDGE,0.019652452209104818,0.0009231998786967482,0.00034217279726261765
R250,5944,A,SOUTH KOSKONAPUR,0.019316954240536234,0.0009223651050896565,0.00034217279726261765
R250,5953,A,AMOL SHID BOX CULVERT,0.016292202921818433,0.0009149066388255385,0.00034217279726261765
R250,5955,A,BARO THAKUR BRIDGE,0.015618747837267676,0.0009132624139627121,0.00034217279726261765
R250,5958,A,PILA CHANDI,0.014607686943508114,0.0009108049989092155,0.00034217279726261765
R250,5961,C,AMOLSHID,0.01359557212942844,0.0009083582322431895,0.00034217279726261765
R250,5963,A,AMOL SHID BOX CULVERT,0.012920243408753041,0.0009067329380629268,0.00034217279726261765
R250,5965,A,SHAYIDA BAD BRIDGE,0.012244446279046483,0.0009051123283886894,0.00034217279726261765
R250,5966,A,PILLA KANDA BOX CULVERT,0.011906372060806518,0.0009043037742808271,0.00034217279726261765
R250,5969,B,SHAYIDA BAD BOX CULVERT,0.010891446792539883,0.000901885086415867,0.00034217279726261765
R250,5970,A,NAYA GRAM,0.010552904165268757,0.0009010811740787081,0.00034217279726261765
R250,5972,A,NOYAGRAM,0.009875467603953138,0.0008994768107337669,0.00034217279726261765
R250,5979,A,GONGA BAZAR,0.007500750918228078,0.0008938976383973769,0.00034217279726261765
R250,5982,A,HOLAT RCC GIRDER BRIDGE,0.00648125866190763,0.0008915236161479102,0.00034217279726261765
R250,5984,A,BORO SULTAN PUR,0.005801011646405048,0.0008899465727540839,0.00034217279726261765
R250,5985,A,ELABAG BRIDGE,0.005460712485267072,0.0008891597356830071,0.00034217279726261765
R250,5987,A,SHOSSOCORI BRIDGE,0.004779762856217749,0.0008875894195089269,0.00034217279726261765
R250,5988,C,FOLAHAT BRIDGE,0.004439112388306403,0.0008868059359102543,0.00034217279726261765
R250,5991,A,ANONDO GAGAR,0.0034164583710256224,0.0008844621562173528,0.00034217279726261765
R250,5993,B,MOSUM THE KHAL,0.0027341035148828186,0.0008829051734164729,0.00034217279726261765
R301,6007,A,SHAIN BOARD,0.0017096929637351872,0.0017291835295342771,0.00034217279726261765
R301,6011,B,NIMTOLI BAILEY WITH STEEL DECK,0.0030753394940831154,0.0017411980872737932,0.00034217279726261765
R301,6020,A,ARIBARI SLAB CULVERT,0.43254795776589966,0.0017522706069421693,0.00034217279726261765
R301,6023,A,PUBAIL,0.43245784757853023,0.0017514625236462423,0.00034217279726261765
R301,6027,A,SHJMOLIA BOX CULVERT,0.43233934009364666,0.0017504009151796745,0.00034217279726261765
R301,6030,D,NALSATA RCC GIDER BRIDGE,0.43225168905369077,0.0017496165511031714,0.00034217279726261765
R301,6034,A,BANDAKHOLA BOX CULVERT,0.43213646043202536,0.0017485864720136416,0.00034217279726261765
R301,6037,A,KHAMAR BARI BOX CULVERT,0.43205126853948306,0.0017478256839171629,0.00034217279726261765
R301,6040,A,MISHEN RCC GIDER BRIDGE,0.4319671305672609,0.0017470749571376306,0.00034217279726261765
R301,6043,C,KAPASIA ROAD BOX CULVERT,0.43188404651535883,0.0017463342666038445,0.00034217279726261765
R301,6063,A,TANSTATION BOX CULVERT,0.43135708635530345,0.0017416510255776874,0.00034217279726261765
R301,6066,A,TANSTATION BOX CULVERT,0.4312820823591889,0.0017409864855365575,0.00034217279726261765
R301,6067,A,BARDI BOX CULVERT,0.4312573152316663,0.0017407671586182865,0.00034217279726261765
R301,6071,A,VATAPARA RCC BRIDGE,0.4311594177441538,0.0017399007616568142,0.00034217279726261765
R301,6073,A,VATPARA BOX CULVERT,0.4311111716139443,0.0017394740985015524,0.00034217279726261765
R301,6074,A,ATPARA BOX CULVERT,0.4310872242022262,0.001739262398009891,0.00034217279726261765
R301,6076,A,SIMOLIA BOX CULVERT,0.4310396806855634,0.0017388422553245165,0.00034217279726261765
R301,6078,A,PACHDONE BOX CULVERT,0.43099260557793184,0.0017384264519206861,0.00034217279726261765
R301,6080,A,PAOHDOIA BOX CULVERT,0.4309459988793314,0.0017380149817188776,0.00034217279726261765
R310,6085,B,LOKHIPUR POLICE LINE CULVERT,0.0006842284922674452,0.0014827069942675427,0.00034217279726261765
R310,6088,C,LOKHI PUR CULVERT,0.0017096929637351872,0.0014893237527391326,0.00034217279726261765
R310,6089,C,KISIGOBANA CULVERT,0.0020512802497088542,0.0014915409595775812,0.00034217279726261765
R310,6090,C,DANYOBASHONA,0.0023927504334247313,0.00149376401441987,0.00034217279726261765
R310,6093,C,SHIBBANI CULVERT,0.0034164583710256224,0.0015004684952957938,0.00034217279726261765
R310,6097,C,SHIBANI CULVERT,0.004779762856217749,0.0015094910703724995,0.00034217279726261765
R310,6100,C,THITKHUL BRIDGE,0.005801011646405048,0.0015163212722882364,0.00034217279726261765
R360,6180,C,CHARPUL BOX CULVERT,0.0010261670850144826,0.0011595245968990602,0.00034217279726261765
R360,6184,B,PALURIA BOX CULVERT,0.0023927504334247313,0.0011649183590535482,0.00034217279726261765
R360,6186,C,ROJUBPUR BRIDGE BOX CULVERT,0.0030753394940831154,0.0011676313025871074,0.00034217279726261765
R360,6189,A,BOX CULVERT,0.004098344818137266,0.00117172097043755,0.00034217279726261765
R360,6190,C,BOX CULVERT,0.004439112388306403,0.0011730896250508522,0.00034217279726261765
R360,6192,A,BOX CULVERT,0.005120296221871306,0.0011758351296084137,0.00034217279726261765
R360,6196,B,GAZIPUR BOX CULVERT,0.00648125866190763,0.0011813591430831069,0.00034217279726261765
R360,6197,C,NAROHGRAM BOX CULVERT,0.0068212065162722366,0.0011827470691851388,0.00034217279726261765
R360,6202,A,BOX CULVERT,0.008519189254228416,0.0011897286421318634,0.00034217279726261765
R360,6206,B,KATAPUR BRIDGE OVER,0.009875467603953138,0.0011953647253084582,0.00034217279726261765
R360,6209,C,FOLAPUR BOX CULVERT,0.010891446792539883,0.0011996217856242006,0.00034217279726261765
R360,6212,C,CHAIR WEST PARA,0.011906372060806518,0.0012039048122207152,0.00034217279726261765
R360,6213,B,GONGGA ASSMROM BOX CULVERT,0.012244446279046483,0.001205338297938593,0.00034217279726261765
R360,6215,B,CHAIRWASTA PUR CULVERT,0.012920243408753041,0.001208214036408481,0.00034217279726261765
R360,6216,C,dottopara box,0.013257966320219637,0.001209656306531254,0.00034217279726261765
R360,6217,C,GIMAGIGA BOX CULVERT,0.01359557212942844,0.0012111015222168234,0.00034217279726261765
R360,6218,A,DOTTOPARA CULVERT,0.013933060836379456,0.001212549692236425,0.00034217279726261765
R360,6220,C,DOTTO PARA BOX CULVERT,0.014607686943508114,0.001215454930536075,0.00034217279726261765
R360,6223,A,EISHORGARG,0.015618747837267676,0.0012198351667730674,0.00034217279726261765
R360,6226,A,CHAR HASANPUR SLAB,0.016628754810707125,0.0012242424724796786,0.00034217279726261765
R360,6229,C,KUSHUMPUR CULVERT,0.017637707863826468,0.0012286770920986497,0.00034217279726261765
R360,6234,C,HARUA CULVERT,0.019316954240536234,0.001236129495614754,0.00034217279726261765
R360,6235,C,terosoti culvert,0.019652452209104818,0.0012376292655596679,0.00034217279726261765
R360,6237,B,MOLLOK PUR CULVERT,0.02032309683946861,0.0012406381698411367,0.00034217279726261765
R360,6240,C,BASAGOGONJ CULVERT,0.02132818551808088,0.0012451750797114432,0.00034217279726261765
R360,6243,B,BOSAGOKANDO BOX CULVERYT,0.02233222027637304,0.0012497404837447143,0.00034217279726261765
R360,6244,B,SADURGALS BOX CULVERT,0.02266666432462151,0.0012512686622600032,0.00034217279726261765
R360,6248,B,SADURGOLA CULVERT,0.024003269495037498,0.0012574135229715144,0.00034217279726261765
R360,6249,A,BASAGOGA BOX,0.02433712803199702,0.0012589578241590238,0.00034217279726261765
R360,6255,C,KANORAM SLAB CULVERT,0.02633782010634056,0.0012682923230450125,0.00034217279726261765
R360,6257,C,KANARM AE BOX CULVERT,0.02700378064639275,0.0012714302339366372,0.00034217279726261765
R360,6258,C,DOT PUR BOX CULVERT,0.027336585263032162,0.001273004187519506,0.00034217279726261765
R360,6260,A,MOZAMPUR,0.028001843189537613,0.0012761621426773293,0.00034217279726261765
R360,6263,A,AKAPARA BOX CULVERET,0.028998851812362367,0.0012809243518292675,0.00034217279726261765
R360,6264,A,AKTAPARA SLAB CULVERT,0.029330953815455037,0.0012825185372749915,0.00034217279726261765
R360,6265,A,AKDAPARA CULVERT,0.029662938716289916,0.00128411613155237,0.00034217279726261765
R360,6267,B,SAMTA SLAB CULVERT,0.03032655721118631,0.0012873215892309877,0.00034217279726261765
R360,6268,B,CHAMTA BAZAR CULVERT,0.030658190805247818,0.0012889294740572347,0.00034217279726261765
R360,6269,B,ATOCHORA BOX CULVERT,0.030989707297051538,0.0012905408105656103,0.00034217279726261765
R360,6271,C,SAVAR BOX CULVERT,0.03165238897388561,0.0012937738819701929,0.00034217279726261765
R360,6272,B,SARAR BOX CULVERT,0.03198355415891596,0.0012953956386499961,0.00034217279726261765
R360,6273,A,SAVER BOX CULVERT 4,0.03231460224168852,0.0012970208905795897,0.00034217279726261765
R360,6276,A,SAVER BOX CULVERT,0.033307043876459455,0.0013019177281546781,0.00034217279726261765
R360,6278,A,Zalua Bazar Bridge,0.03396808612168447,0.0013051999657901394,0.00034217279726261765
R360,6283,C,GOZARIA; BOX CULVERT,0.03561864244523567,0.0013134680928375878,0.00034217279726261765
R360,6284,B,ZALUA BOX CULVERT,0.035948402403172534,0.0013151325291337293,0.00034217279726261765
R360,6285,B,RASH PARE BOX CULVERT,0.03627804525885161,0.0013168005958381892,0.00034217279726261765
R360,6286,A,LILUR PARA BOX CULVERT,0.0366075710122729,0.0013184723045249203,0.00034217279726261765
R360,6288,B,PASPARA BOX CULVERT,0.037266271212342106,0.0013218266943862053,0.00034217279726261765
R360,6291,B,NANDIAL BOX CULVERT,0.03825344324551249,0.0013268858862246998,0.00034217279726261765
R360,6292,A,Nandail Bridge,0.03858226638538704,0.0013285796926196204,0.00034217279726261765
R360,6294,A,DOYALL SLUB CULVERT,0.03923956135836277,0.0013319784905413575,0.00034217279726261765
R360,6295,A,CHANDA PASA,0.039568033191463944,0.001333683506065693,0.00034217279726261765
R360,6298,A,CHANDRO PASA,0.04055274607722074,0.0013388211639566896,0.00034217279726261765
R360,6299,A,DASALIA BOX CULVERT,0.04088074950129076,0.0013405412942908996,0.00034217279726261765
R360,6302,A,GLASS PARA BOX CULVERT,0.04186405715995407,0.0013457245903828465,0.00034217279726261765
R360,6304,B,DANRIPARA,0.04251901008777399,0.0013491993327176338,0.00034217279726261765
R360,6305,B,BARIM GRAM,0.042846310898297275,0.0013509425048577304,0.00034217279726261765
R360,6306,A,DAMRI SLUB CULVERT,0.04317349460656276,0.0013526895611014156,0.00034217279726261765
R360,6308,A,BORUM GRAM CULVERT,0.043827510716320364,0.0013561953765919054,0.00034217279726261765
R360,6312,A,ANAXOBASA CULVERT,0.04513413770874209,0.0013632541775169182,0.00034217279726261765
R360,6313,A,ANNOPASA CULVERT,0.04546050170120305,0.0013650287800379313,0.00034217279726261765
R360,6314,A,ANNOPASA,0.04578674859140621,0.0013668073694886036,0.00034217279726261765
R360,6315,A,ORANNO PASA,0.04611287837935159,0.0013685899589750818,0.00034217279726261765
R360,6317,A,ONHONTO PARA CULVERT,0.046764786648468976,0.0013721671907664533,0.00034217279726261765
R360,6318,C,PALAHAR CULVERT,0.04709056512964098,0.00137396185957099,0.00034217279726261765
R360,6319,A,PALAHER CULVERT,0.0474162265085552,0.0013757605814112503,0.00034217279726261765
R360,6323,B,AMTOLI BOX CULVERT,0.04871770100163416,0.0013829962679212774,0.00034217279726261765
R360,6324,A,AMTOLI BAZAR BOX CULVERT,0.049042776869259425,0.0013848154570518854,0.00034217279726261765
R360,6326,A,AMLITOLA BOX CULVERT,0.04969257729773659,0.0013884662519559083,0.00034217279726261765
R360,6328,A,TERGHAT BOX CULVERT,0.05034190931718259,0.0013921336943750892,0.00034217279726261765
R360,6330,A,Tararghat Bridge,0.050990772927597426,0.0013958178955555678,0.00034217279726261765
R360,6332,A,ROSULPUR BOX CULVERT,0.05163916812898111,0.001399518967732049,0.00034217279726261765
R360,6334,A,ROSULPUR BOX CULVERT,0.05228709492133363,0.0014032370241387978,0.00034217279726261765
R360,6336,C,CHAKMODI BAZAR BOX CULVERT,0.052934553304654984,0.001406972179020781,0.00034217279726261765
R360,6337,B,MERENGA BOX CULVERT,0.05325810684292898,0.0014088462043706771,0.00034217279726261765
R360,6339,B,GUMTOLA BOX CULVERT,0.0539048626127036,0.00141260722341356,0.00034217279726261765
R360,6342,A,BOROBAG BOX CULVERT,0.054874118000432105,0.001418281392366516,0.00034217279726261765
R360,6344,C,SADULLA BAZAR BOX CULVERT,0.055519702747628824,0.0014220861042115401,0.00034217279726261765
R360,6345,C,KATA BARI BOX CULVERT,0.0558423194678405,0.0014239950845979766,0.00034217279726261765
R360,6346,C,KOWKIA BOX CULVERT,0.05616481908579438,0.001425908501317715,0.00034217279726261765
R360,6348,C,KATA BARIA BOX CULVERT,0.056809467014928776,0.0014297487042367282,0.00034217279726261765
R360,6349,C,KATA BAZAR BOX CULVERT (3),0.05713161532610929,0.0014316755208469837,0.00034217279726261765
R360,6353,A,BOROPUL BOX CULVERT,0.05841903754825344,0.0014394279129822114,0.00034217279726261765
R360,6356,A,LATIFA BOX CULVERT,0.059383374641154764,0.0014452900235919796,0.00034217279726261765
R360,6359,C,AOWRARGAT BAILEY WITH STEEL DECK,0.06034665781373597,0.0014511935912113034,0.00034217279726261765
R360,6364,A,KIL PARA BOX CULVERT,0.06194978772288219,0.00146112616955713,0.00034217279726261765
R360,6365,A,KILL PARA BOX CULVERT,0.06227006239793806,0.0014631268259359693,0.00034217279726261765
R360,6367,A,KAMALIACHOR BOX CUL,0.06291026044127643,0.001467142410707002,0.00034217279726261765
R360,6370,A,YINNADI 2 BOX CUL,0.06386967923935057,0.0014732017172314697,0.00034217279726261765
R360,6372,A,YINNANI BOX CUL,0.06450870626011104,0.0014772654035563049,0.00034217279726261765
R360,6374,A,CHANDESHO BOX CUL,0.06514726487184036,0.0014813485670201881,0.00034217279726261765
R360,6376,B,CHODASA BEAT BAZAR,0.0657853550745385,0.001485451344670203,0.00034217279726261765
R360,6379,C,NANFOLA 1 BOX CULVERT,0.06674161211165232,0.0014916425906960802,0.00034217279726261765
R360,6381,A,NANDOLA BOX CUL,0.06737853129177257,0.001495795011849921,0.00034217279726261765
R360,6383,B,NLOA BOX CULVERT,0.06801498206286166,0.0014999675370584366,0.00034217279726261765
R360,6385,C,POLARGHAT BAZAR BRIDGE,0.0686509644249196,0.001504160309262565,0.00034217279726261765
R360,6388,A,MAIZHADIPARA BOX CULVERT,0.06960405970107306,0.0015104877467011543,0.00034217279726261765
R360,6389,B,MAIDHATI BOX CULVERT,0.06992152392194197,0.0015126071731998616,0.00034217279726261765
R360,6391,B,GELAIKANDI BOX CULVERT,0.07055610105690642,0.0015168615576416475,0.00034217279726261765
R360,6394,B,MAIS HATI BOX CULVERT,0.07150708849241967,0.0015232822419170265,0.00034217279726261765
R360,6397,A,MODDOPARA(1) BOX CULVERT,0.07245702200761281,0.0015297503065389302,0.00034217279726261765
R360,6399,A,MODDOPARA BOX CULVERT,0.07308972550645262,0.0015340889257151886,0.00034217279726261765
R360,6401,B,NANGALPARA BOX CULVERT,0.07372196059626127,0.0015384489854790946,0.00034217279726261765
R360,6403,B,HOSPITAL BOXCULVERT,0.07435372727703876,0.0015428306415403916,0.00034217279726261765
R360,6405,A,UNDAIL PARA,0.07498502554878508,0.0015472340511140483,0.00034217279726261765
R360,6408,A,KOLIADI BOX CULVERT,0.07593109468947115,0.0015538803009715939,0.00034217279726261765
R360,6423,B,BOGPARA,0.03490578245093855,0.001546487766210208,0.00034217279726261765
R360,6428,B,MORAHARPUR BOX CULVERT,0.034258499721003866,0.0015419775354054662,0.00034217279726261765
R360,6430,A,TARAKINDI BOX CULVERT,0.03399958662903,0.0015401808006252423,0.00034217279726261765
R360,6432,A,ALIAKBOI,0.03438409189248373,0.0015428505966304882,0.00034217279726261765
R360,6435,B,GANOK KALI BGIGE,0.03528255896537813,0.0015491252941549078,0.00034217279726261765
R360,6436,B,Ganokkhal Bridge,0.03558204798967626,0.0015512282171199331,0.00034217279726261765
R360,6438,A,LOKMANKARKANDI,0.03618102603827253,0.0015554512378677466,0.00034217279726261765
R360,6440,C,SOYSOLI,0.036780004086868795,0.001559697314652189,0.00034217279726261765
R360,6445,A,NOYAPURA,0.03827744920835946,0.0015704146243887944,0.00034217279726261765
R360,6446,B,LOKKIPUR CULVERT,0.03857693823265759,0.0015725757849695656,0.00034217279726261765
R360,6448,B,LOKKIPUR BOX CULVERT,0.03917591628125386,0.00157691600015324,0.00034217279726261765
R360,6450,D,AKBOR NAGAR BAILEY WITH STEEL DECK,0.039774894329850125,0.0015812802391101327,0.00034217279726261765
R360,6452,B,KALIKA BOX CULVERT,0.04037387237844639,0.0015856687018568464,0.00034217279726261765
R360,6455,B,KALIKA BAZAR BOX CULVERT,0.04127233945134079,0.0015922972586062372,0.00034217279726261765
R360,6457,B,GAZIRTAK BAILEY WITH STEEL DECK,0.041871317499937055,0.0015967471705886,0.00034217279726261765
R360,6460,B,ROGANATHPUR BOX CULVERT,0.042769784572831454,0.0016034688696600647,0.00034217279726261765
R360,6463,D,SHOMO PUR BOX CULVERT,0.04366825164572585,0.0016102473995675336,0.00034217279726261765
R360,6466,B,COLLEGE MORE,0.04456671871862025,0.0016170834841135726,0.00034217279726261765
R360,6468,B,BRUHOB UTTOR CULVERT,0.04516569676721652,0.0016216732116232215,0.00034217279726261765
R360,6469,B,BOYROB UTTRA PARA,0.04546518579151465,0.001623977859444369,0.00034217279726261765
Z1005,6515,A,FASIKHALI SLAB,0.043500561212570454,0.0011164939682583343,0.00034217279726261765
Z1005,6516,A,GOHAPARA,0.04317349460656276,0.0011153039160238165,0.00034217279726261765
Z1005,6519,A,GONA PARA,0.04219159217499293,0.0011117463947652626,0.00034217279726261765
Z1005,6521,A,GONAPARA,0.041536405042657425,0.0011093851899259854,0.00034217279726261765
Z1005,6522,A,GONAPARA,0.04120863582310298,0.001108207714339127,0.00034217279726261765
Z1005,6523,A,DABISING,0.04088074950129076,0.0011070323162525224,0.00034217279726261765
Z1005,6525,A,DABISON,0.04022462555089293,0.0011046877315213808,0.00034217279726261765
Z1005,6527,A,DABIZIA BRIDGE,0.039568033191463944,0.001102351393790848,0.00034217279726261765
Z1005,6543,A,EUSHA,0.03429843159091028,0.0010839526421183383,0.00034217279726261765
Z1005,6547,C,Bauddor chara,0.03297634710046027,0.0010794325711991509,0.00034217279726261765
Z1005,6559,A,LANGINI,0.028998851812362367,0.0010660584145294734,0.00034217279726261765
Z1005,6564,A,CHAGOL NAIYA,0.027336585263032162,0.0010605668017369706,0.00034217279726261765
Z1005,6567,B,HORINDINE,0.02633782010634056,0.0010572943178163408,0.00034217279726261765
Z1005,6572,A,SHILAT BOX CULVERT,0.02467086946669875,0.0010518772544725928,0.00034217279726261765
Z1005,6575,B,SHIBATHALI BOX CULVERT,0.023669293855820187,0.0010486490637151636,0.00034217279726261765
Z1005,6577,A,SHIBATHOLI BOX CULVERT,0.02300099127061219,0.0010465060484289698,0.00034217279726261765
Z1005,6578,A,MONESA SLAB CULVERT,0.02266666432462151,0.0010454372610652692,0.00034217279726261765
Z1005,6581,A,SOLA PARA SLAB CULVERT,0.021662980873102724,0.0010422417273288798,0.00034217279726261765
Z1005,6584,A,SHIBATHOLI PARA,0.020658243501263825,0.0010390623444517448,0.00034217279726261765
Z1005,6586,A,KARAGIRI,0.019987833075415608,0.0010369516707784004,0.00034217279726261765
Z1005,6590,C,KARAGIRI BOX CULVERT,0.018645606996625697,0.0010327515646760446,0.00034217279726261765
Z1005,6591,A,REBOBARE BOX CULVERT,0.018309757721283744,0.0010317059385664565,0.00034217279726261765
Z1005,6594,A,CHINARIR DHOKAN,0.017301507281711145,0.0010285795536334288,0.00034217279726261765
Z1005,6597,A,REBOBARI,0.016292202921818433,0.0010254688208354212,0.00034217279726261765
Z1005,6598,A,BISHUMTE,0.01595553393067195,0.001024435368731884,0.00034217279726261765
Z1005,6599,A,CHINARIR DHOKAN,0.015618747837267676,0.0010234036391498027,0.00034217279726261765
Z1005,6602,A,SONACHARI,0.014607686943508114,0.001020318744433633,0.00034217279726261765
Z1005,6606,A,SONACHARI,0.013257966320219637,0.0010162294185290005,0.00034217279726261765
Z1005,6609,C,SONACHANI,0.012244446279046483,0.0010131801827849853,0.00034217279726261765
Z1005,6610,A,CHIDAIR,0.011906372060806518,0.0010121671320846072,0.00034217279726261765
Z1005,6611,A,SONACHARI,0.011568180740308763,0.0010111557553532436,0.00034217279726261765
Z1005,6613,B,SONACHARI,0.010891446792539883,0.0010091380079529399,0.00034217279726261765
Z1005,6616,A,Sonachari,0.009875467603953138,0.001006123842914547,0.00034217279726261765
Z1005,6619,A,TARABONIA,0.008858434495046282,0.0010031245312602437,0.00034217279726261765
Z1005,6623,B,BISMOTI,0.007500750918228078,0.0009991483734479868,0.00034217279726261765
Z1005,6624,A,DONEAI,0.007161037268379053,0.0009981584020175608,0.00034217279726261765
Z1005,6625,A,SATOLI,0.0068212065162722366,0.0009971700501638806,0.00034217279726261765
Z1005,6626,A,CHINARIR,0.00648125866190763,0.0009961833140914008,0.00034217279726261765
Z1005,6627,B,TARA BORIA,0.006141193705285234,0.0009951981900162808,0.00034217279726261765
Z1005,6629,A,CHARA BONIA,0.005460712485267072,0.000993232762781011,0.00034217279726261765
Z1005,6630,A,NAGRA PARA SLAB CULVERT,0.005120296221871306,0.0009922524521112992,0.00034217279726261765
Z1005,6631,A,SIRINAGAR,0.004779762856217749,0.000991273738419735,0.00034217279726261765
Z1005,6632,A,CHARA BOTTOLA SLAB CULVERT,0.004439112388306403,0.0009902966179803302,0.00034217279726261765
Z1005,6633,A,CHARABOTLA,0.004098344818137266,0.0009893210870785356,0.00034217279726261765
Z1005,6635,A,CHINARIR,0.0034164583710256224,0.000987374779086507,0.00034217279726261765
