road,id,model_type,condition,name,lat,lon,length,bridge_name
N1,1418,link,,,22.8994441,91.5336108,83.0,
N1,1419,intersection,,,22.8939997,91.5346941,637.0,
N1,1420,link,,,22.8929719,91.5350274,113.0,
N1,1421,link,,,22.8921663,91.5353052,104.0,
N1,1422,link,,,22.8916386,91.5354719,63.0,
N1,1423,link,,,22.8829993,91.5381663,1000.0,
N1,1424,bridge,A,,22.875166,91.5407219,915.0,MADDUM SONAPHAR-3
N1,1425,bridge,A,,22.8746986941176,91.5408836647058,4.3,UTTOR SONAPAR BOX CULVERT
N1,1426,link,,,22.8744438,91.5409719,85.0,
N1,1427,bridge,A,,22.8731382,91.5414441,162.0,MAMAFOUN ASTANA CULVERT
N1,1428,bridge,A,,22.872722034892,91.5415958766187,2.0,CHAIRMEN BARI BOX CULVERT
N1,1429,bridge,A,,22.868416,91.5431663,556.0,MAMAFAKIR ASTANA SLAB CULVERT
N1,1430,bridge,A,,22.8680563702127,91.5432963340425,1.5,MADDAM SONAPAR(1) BOX CULVERT
N1,1431,link,,,22.8661111,91.5439997,282.0,
N1,1432,bridge,A,,22.86111772310757,91.54512584501992,576.0,MASTANNAGOR BONCUL(1)
N1,1433,bridge,A,,22.8609876872509,91.5451551717131,4.3,DHARBAR TILA CULVERT
N1,1434,bridge,A,,22.8595833,91.5454719,177.0,MUSTAU NOGAR(2)
N1,1435,link,,,22.8575556,91.5456386,247.0,
N1,1436,bridge,A,,22.856,91.5457219,165.0,MUSTAN NAGAR -4
N1,1437,bridge,A,,22.8550556,91.545833,113.0,RAIPUR BOX CUL-1
N1,1438,link,,,22.8486663,91.5463608,722.0,
N1,1439,bridge,A,,22.8485274,91.5463886,17.0,RAIPUR (2) BOX CULVERT
N1,1440,bridge,C,,22.8484441,91.5464163,10.0,PURPU DURGAPURE BOX CUL
N1,1441,link,,,22.8452219,91.5475274,380.0,
N1,1442,bridge,A,,22.8434551375,91.54814955625,1.5,MASTARI HAGOR 3 CULVERT
N1,1443,link,,,22.8432497,91.5482219,240.0,
N1,1444,link,,,22.8401941,91.5490552,353.0,
N1,1445,link,,,22.8372497,91.5492497,314.0,
N1,1446,link,,,22.8313882,91.5503611,686.0,
N1,1447,link,,,22.8239438,91.5528333,872.0,
N1,1448,link,,,22.8228049,91.5531389,128.0,
N1,1449,link,,,22.8141389,91.5555833,1000.0,
N1,1450,bridge,B,,22.811563437647,91.5562562129411,9.5,MUCHIPOOL CULVERT
N1,1451,link,,,22.8110556,91.5563889,340.0,
N1,1452,link,,,22.808,91.5579167,406.0,
N1,1453,link,,,22.8059722,91.5589167,252.0,
N1,1454,link,,,22.8059444,91.5589167,2.0,
N1,1455,bridge,A,,22.8045833,91.5591111,155.0,MIRSARAI BOX CUL
N1,1456,link,,,22.7974719,91.5613611,845.0,
N1,1457,bridge,B,,22.7934163,91.5633333,493.0,MIRAISORI BRIDGE
N1,1458,link,,,22.7896108,91.5654444,472.0,
N1,1459,link,,,22.7893608,91.5655833,35.0,
N1,1460,link,,,22.7813327,91.5695271,994.0,
N1,1461,link,,,22.7812216,91.5695827,6.0,
N1,1462,bridge,A,,22.7811382,91.5696382,15.0,IANAINIPOL BOX CULVERT.
N1,1463,link,,,22.7771104,91.5713327,486.0,
N1,1464,bridge,A,,22.774197092,91.5728737519999,6.0,Mirsorai(2) box culvert
N1,1465,link,,,22.7732771,91.5733604,475.0,
N1,1466,link,,,22.7730271,91.5734716,24.0,
N1,1467,bridge,A,,22.7693604,91.5756104,469.0,BOKIMTOLA BOX CULVERT
N1,1468,link,,,22.7661944,91.5779993,2.0,
N1,1469,link,,,22.7654722,91.5785549,529.0,
N1,1470,bridge,A,,22.7621944,91.5811382,453.0,VARTAKA BOX CULVERT
N1,1471,link,,,22.7585278,91.5845274,547.0,
N1,1472,bridge,A,,22.7526389,91.5893608,820.0,VARTAGIA BOX CULVERT
N1,1473,bridge,B,,22.7525,91.5894719,23.0,BOTHAGIA (-3) BOX CULVERT
N1,1474,link,,,22.7513333,91.5903608,157.0,
N1,1475,link,,,22.7496386,91.5916386,232.0,
N1,1476,link,,,22.7435552,91.5949163,768.0,
N1,1477,link,,,22.7433052,91.5950274,32.0,
N1,1478,link,,,22.7349997,91.5979441,968.0,
N1,1479,bridge,A,,22.7349163,91.5979719,12.0,NIAZAMPUR BOX CULVERT
N1,1480,link,,,22.7263882,91.6007778,988.0,
N1,1481,bridge,A,,22.7221104,91.6030833,539.0,MIRJAPUR BOX CULVERT
N1,1482,link,,,22.7185549,91.6053056,461.0,
N1,1483,bridge,A,,22.7172707342307,91.6061084846153,3.0,MIRZAPUR (2) BOX CULVERT
N1,1484,link,,,22.7165556,91.6065556,260.0,
N1,1485,link,,,22.716,91.6069167,75.0,
N1,1486,link,,,22.7143889,91.6079444,215.0,
N1,1487,bridge,C,,22.7138727382812,91.6082352218749,19.2,ISAMATI BOX CULVERT
N1,1488,bridge,A,,22.7124167,91.6090556,256.0,DUKHIN UTHPAR BOX CULVERT
N1,1489,link,,,22.7076111,91.6118056,607.0,
N1,1490,link,,,22.7065556,91.6123611,137.0,
N1,1491,bridge,A,,22.706,91.6126944,68.0,VANGGARPOL BOX CULVERT
N1,1492,link,,,22.7033056,91.6142222,342.0,
N1,1493,link,,,22.7002222,91.6157778,381.0,
N1,1494,link,,,22.6984997,91.616666,220.0,
N1,1495,bridge,A,,22.6919719,91.6198604,784.0,BORO KAMALDA BOX CULVERT
N1,1496,link,,,22.6904163,91.6205271,216.0,
N1,1497,bridge,A,,22.689583,91.6208327,98.0,TARAT BOX CULVERT
N1,1498,link,,,22.685083,91.6228327,544.0,
N1,1499,link,,,22.6825549,91.6241938,317.0,
N1,1500,bridge,A,,22.6769438,91.6268327,670.0,Tarial Bazar Culvert
N1,1501,bridge,A,,22.6751382,91.6274438,231.0,MIRJA PUR (3) BOX CULVERT
N1,1502,link,,,22.6743049,91.6277493,99.0,
N1,1503,bridge,A,,22.6733049,91.6280827,120.0,SATU DURUAR HAT BOX CULVERT
N1,1504,link,,,22.6722493,91.6285271,131.0,
N1,1505,link,,,22.6678604,91.6301104,506.0,
N1,1506,link,,,22.6649167,91.6315549,370.0,
N1,1507,bridge,A,,22.6638333,91.6321382,138.0,RONA SORA CULVERT
N1,1508,bridge,A,,22.6596667,91.6347219,540.0,NUNA CHARA BOX CULVERT
N1,1509,link,,,22.6571389,91.636333,322.0,
N1,1510,link,,,22.6543889,91.6381386,357.0,
N1,1511,link,,,22.6527778,91.6391663,209.0,
N1,1512,link,,,22.6494997,91.640833,411.0,
N1,1513,bridge,A,,22.6489997,91.6411108,67.0,KACHAI PATH BOX CULVERT
N1,1514,bridge,A,,22.6474561112311,91.6419171170626,12.4,BOTTOL BOX CULVERT
N1,1515,bridge,A,,22.6452774,91.6430552,463.0,KACHAI POTTI BOX CULVERT
N1,1516,link,,,22.641583,91.6451108,470.0,
N1,1517,bridge,A,,22.6338608,91.6494719,974.0,EGOL PUR BOX CULVERT
N1,1518,link,,,22.6330827,91.649833,87.0,
N1,1519,bridge,A,,22.6320271,91.6503889,135.0,SITAKUNDA SLAB
N1,1520,bridge,A,,22.625916,91.6541389,782.0,MOHADAB PUR BOX CULVERT
N1,1521,bridge,B,,22.6258323373493,91.6541857554217,6.1,UTTOR SITAKONDO BAZAR BOX CULVERT
N1,1522,link,,,22.6252216,91.6545278,83.0,
N1,1523,bridge,A,,22.6234716,91.6553056,219.0,DULAHAJRA(R)
N1,1524,link,,,22.6206938,91.6563611,333.0,
N1,1525,link,,,22.6194993,91.6568889,163.0,
N1,1526,link,,,22.6180271,91.6578333,20.0,
N1,1527,link,,,22.6175271,91.65825,253.0,
N1,1528,link,,,22.6169716,91.65875,91.0,
N1,1529,bridge,A,,22.6168604,91.6588611,16.0,MADICAL MORE CULVERT
N1,1530,link,,,22.6123889,91.6622222,612.0,
N1,1531,link,,,22.6094444,91.6638333,372.0,
N1,1532,bridge,A,,22.6088889,91.6641111,72.0,DOKHIN MOHADEB PUR BOX CULVERT
N1,1533,bridge,B,,22.6023506949579,91.6683367336134,4.5,KALIAVA BOX CULVERT
N1,1534,link,,,22.6015833,91.6688327,952.0,
N1,1535,bridge,A,,22.601,91.6692771,130.0,HATILOTA BOX CULVERT
N1,1536,link,,,22.6000556,91.6699438,115.0,
N1,1537,link,,,22.5994441,91.6703049,49.0,
N1,1538,bridge,B,,22.5971665766519,91.671819207489,9.3,SKM BOX CULVERT(1)
N1,1539,link,,,22.5942219,91.6737771,681.0,
N1,1540,link,,,22.5939997,91.6738327,25.0,
N1,1541,bridge,C,,22.5907497,91.6754716,408.0,BAROCONDO BRIDGE
N1,1542,link,,,22.584583,91.6780827,757.0,
N1,1543,bridge,A,,22.5836663,91.6784716,117.0,BARO-CUNDHOW BOX CULVERT
N1,1544,link,,,22.5834997,91.6785827,26.0,
N1,1545,bridge,A,,22.5815086746355,91.6795390413994,2.5,BAROGINDO CULVERT
N1,1546,link,,,22.580666,91.6799438,343.0,
N1,1547,link,,,22.5779438,91.6811382,331.0,
N1,1548,link,,,22.5763604,91.6818049,183.0,
N1,1549,bridge,A,,22.5731938,91.6830827,377.0,PHPMORE BON CULVERT
N1,1550,bridge,A,,22.5730549,91.6831938,18.0,CHARA KANDI BOX CULVERT
N1,1551,link,,,22.5679716,91.6846941,605.0,
N1,1552,bridge,A,,22.5664722,91.6851663,178.0,OHIDPUR BOX CULVERT
N1,1553,bridge,A,,22.5664212916363,91.6851826636363,4.5,R. R TEXTAIL BOX CULVERT
N1,1554,link,,,22.5641389,91.6859163,275.0,
N1,1555,link,,,22.564,91.6859441,14.0,
N1,1556,link,,,22.5624722,91.6863608,217.0,
N1,1557,link,,,22.5594444,91.6872219,316.0,
N1,1558,bridge,B,,22.5543319776357,91.6887963149094,21.6,BARSH BARIA BRIDGE
N1,1559,link,,,22.5514167,91.6896941,939.0,
N1,1560,bridge,A,,22.5503056,91.6902774,144.0,SOUTH BALSH KHALI BOX CULVERT
N1,1561,bridge,A,,22.5501667,91.6903886,31.0,DOKHIN BASH-KHALI BOX CULVERT
N1,1562,link,,,22.5438886,91.6945274,825.0,
N1,1563,bridge,A,,22.5428608,91.6950274,119.0,SOTTANA MONDIR CULVERT
N1,1564,link,,,22.5354997,91.6979441,882.0,
N1,1565,bridge,A,,22.5347774,91.698333,90.0,GULAM JUTE MILE BOX CULVERT
N1,1566,link,,,22.5273049,91.7019444,910.0,
N1,1567,bridge,B,,22.5229359167189,91.7038366163009,16.3,KYSTELGATE ARCH
N1,1568,link,,,22.519416,91.7053611,957.0,
N1,1569,link,,,22.519265407228914,91.70540328072288,18.0,
N1,1570,link,,,22.5187216,91.7055556,65.0,
N1,1571,bridge,C,,22.5165556,91.7065833,276.0,BORO KUMIRA BRIDGE
N1,1572,link,,,22.5161667,91.70675,45.0,
N1,1573,link,,,22.5147222,91.7074444,182.0,
N1,1574,link,,,22.5131389,91.7080833,194.0,
N1,1575,link,,,22.5127778,91.7082222,41.0,
N1,1576,link,,,22.5106111,91.7090833,262.0,
N1,1577,bridge,A,,22.5094444,91.7096389,144.0,ROYL CIMINT GATE CULVETRT
N1,1578,bridge,A,,22.5093611,91.7096944,12.0,GORA MARA RCC GIRDER BRIDGE
N1,1579,link,,,22.5074444,91.7105556,239.0,
N1,1580,link,,,22.5073056,91.7106389,18.0,
N1,1581,link,,,22.503,91.7128056,530.0,
N1,1582,link,,,22.5025556,91.7130556,57.0,
N1,1583,bridge,B,,22.4969163,91.7155556,685.0,GORA MARI BOX CULVERT
N1,1584,link,,,22.4968052,91.7156389,19.0,
N1,1585,link,,,22.494583,91.7170827,296.0,
N1,1586,bridge,A,,22.4869441,91.7192771,887.0,BARAOWLLA BOX CULVERT
N1,1587,link,,,22.4854163,91.7195549,174.0,
N1,1588,bridge,A,,22.48280706570156,91.72005100244988,297.0,HATIBORI BOX CULVERT
N1,1589,bridge,B,,22.4811642144766,91.7203633632516,23.2,MUDDO SONAISORI BRIDGE
N1,1590,link,,,22.4775271,91.7210549,601.0,
N1,1591,link,,,22.4773049,91.7211104,25.0,
N1,1592,link,,,22.4765271,91.7213327,89.0,
N1,1593,link,,,22.4694438,91.7250549,883.0,
N1,1594,link,,,22.468416,91.7255827,136.0,
N1,1595,bridge,B,,22.4624386352,91.7285307,23.2,SHLAKHAR PAD BRIDGE
N1,1596,link,,,22.4603056,91.7295827,1000.0,
N1,1597,bridge,A,,22.4588333,91.7303604,184.0,KODOM RASUL BOX CULVERT
N1,1598,link,,,22.4586389,91.7304716,26.0,
N1,1599,link,,,22.45182350044248,91.7331283022124,808.0,
N1,1600,bridge,C,,22.4460793332411,91.7353674287057,26.3,SALAKHARPAD BRIDGE
N1,1601,link,,,22.4433886,91.7364163,1000.0,
N1,1602,bridge,A,,22.4424997,91.7366663,104.0,HASNA BAD BOX CULVERT
N1,1603,bridge,A,,22.4422219,91.7367497,31.0,VATERIE BRIDGE
N1,1604,link,,,22.4349719,91.7396941,925.0,
N1,1605,link,,,22.4333049,91.7403608,137.0,
N1,1606,link,,,22.4307493,91.7415274,311.0,
N1,1607,link,,,22.4304438,91.7417219,43.0,
N1,1608,link,,,22.4269716,91.7439997,449.0,
N1,1609,bridge,B,,22.4220415536,91.7480209792,35.1,DHAMAKHALI BRIDGE
N1,1610,link,,,22.4198882,91.7497774,1000.0,
N1,1611,link,,,22.4185549,91.7504722,165.0,
N1,1612,link,,,22.4182771,91.7506667,38.0,
N1,1613,link,,,22.4119167,91.7543611,797.0,
N1,1614,bridge,A,,22.4101111,91.7544444,200.0,VATIARI CULVERT
N1,1615,link,,,22.4084167,91.7551389,206.0,
N1,1616,link,,,22.40839921010101,91.75514357643098,2.0,
N1,1617,link,,,22.4032222,91.7565278,592.0,
N1,1618,bridge,A,,22.3996108,91.7573333,400.0,T. B HOSPITAL GATE BOX CULVERT
N1,1619,bridge,A,,22.3988608,91.7576667,104.0,GAMMON BRIDGE
N1,1620,link,,,22.3988052,91.7576667,7.0,
N1,1621,link,,,22.3944997,91.7586944,489.0,
N1,1622,bridge,A,,22.3937774,91.7588056,59.0,PAKKA MATA BOX CULVERT
N1,1623,link,,,22.3921108,91.75925,217.0,
N1,1624,link,,,22.3892497,91.7605,351.0,
N1,1625,link,,,22.3887497,91.7607222,59.0,
N1,1626,link,,,22.3861663,91.7618333,314.0,
N1,1627,bridge,A,,22.3815271,91.7652222,625.0,GLAXO BOX CULVERT
N1,1628,link,,,22.379166,91.7675827,375.0,
N1,1629,bridge,A,,22.3764716,91.770416,436.0,CORNAIL HAT BOX CULVERT
N1,1630,link,,,22.3762254893617,91.77054326631206,19.0,
N1,1631,link,,,22.369166,91.7741938,545.0,
N1,1632,link,,,22.3691382,91.777666,555.0,
N1,1633,link,,,22.3586667,91.7822771,193.0,
N1,1634,bridge,B,,22.3644444,91.8511111,8309.0,SHIKALBAHA BOX CULVERT
N1,1635,link,,,22.3646111,91.8508333,393.0,
N1,1636,bridge,A,,22.3632778,91.8514722,169.0,ISLAMPUR CULVERT
N1,1637,bridge,C,,22.3599057425992,91.8522694918171,4.65,BOALIA BOX CULVERT
N1,1638,link,,,22.3561111,91.8531667,831.0,
N1,1639,bridge,A,,22.3555,91.8530833,71.0,SHIKALBAHA MORE
N1,1640,bridge,A,,22.3553889,91.8530556,14.0,SHIKALBAHA BOX CULVERT
N1,1641,bridge,B,,22.3522674714754,91.852622049836,14.7,BAKULIA BRIDGE
N1,1642,link,,,22.3473886,91.8519444,915.0,
N1,1643,bridge,C,,22.3427219,91.8531389,549.0,SHIKALBAHA BRIDGE
N1,1644,link,,,22.3423608,91.8530833,44.0,
N1,1645,bridge,B,,22.3395393508599,91.8533871579852,38.4,HAFAS BAGAR BRIDGE
N1,1646,link,,,22.3387497,91.8534722,407.0,
N1,1647,bridge,B,,22.338362487628867,91.853695585567,52.0,SHANTERHAT CULVERT
N1,1648,link,,,22.3380274,91.8538889,45.0,
N1,1649,link,,,22.3373886,91.8542778,80.0,
N1,1650,link,,,22.3370274,91.8545278,47.0,
N1,1651,bridge,B,,22.3357673216494,91.8538536927835,39.4,RAZAKATI BRIDGE
N1,1652,bridge,A,,22.3349153368556,91.8533979043814,48.5,RAJAKHALI RCC GIDER BRIDGE
N1,1653,link,,,22.3314716,91.8515556,776.0,
N1,1654,bridge,B,,22.3297493,91.8521111,209.0,SHANTERHAT BOX CULVERT
N1,1655,bridge,C,,22.3266451369152,91.852759390139,914.0,Hajrath Sha Amanath Satu
N1,1656,link,,,22.3228327,91.8535556,791.0,
N1,1657,bridge,A,,22.3212771,91.8536111,178.0,KUSUMPUR BOX CULVERT
N1,1658,link,,,22.3153611,91.8553056,702.0,
N1,1659,link,,,22.3152222,91.8553333,16.0,
N1,1660,link,,,22.3148889,91.8553889,45.0,
N1,1661,bridge,C,,22.3129265129032,91.856181916129,11.0,SHIKALBAHA BRIDGE
N1,1662,bridge,A,,22.3108333,91.8570278,496.0,tassi bazer(R)
N1,1663,intersection,,,22.3106111,91.8570833,30.0,
N1,1664,link,,,22.30825,91.8589722,327.0,
N1,1665,link,,,22.3071944,91.8598611,147.0,
N1,1666,bridge,C,,22.306457756,91.860449028,15.2,SHIKALBAHA
N1,1667,bridge,A,,22.3043056,91.8621667,400.0,MONSHA CULVERT
N1,1668,bridge,A,,22.3026235524271,91.8635646970873,3.0,SOUTH MITTACHORI
N1,1669,link,,,22.3021667,91.8639444,309.0,
N1,1670,link,,,22.2998886,91.8655833,293.0,
N1,1671,bridge,A,,22.2975350260563,91.866363031514,3.0,KADUMTOLI CULVERT
N1,1672,bridge,A,,22.2950274,91.8671938,568.0,Pirol
N1,1673,link,,,22.2919441,91.8693327,427.0,
N1,1674,link,,,22.2916663,91.8696382,51.0,
N1,1675,bridge,A,,22.2916421411764,91.8702911411764,3.0,NOLBILA CULVERT
N1,1676,link,,,22.2916108,91.8711382,170.0,
N1,1677,link,,,22.293583,91.8748604,447.0,
N1,1678,link,,,22.2946386,91.8770827,262.0,
N1,1679,link,,,22.2949163,91.877666,67.0,
N1,1680,bridge,A,,22.2951108,91.8781104,54.0,UZIRPUR HIGH SCHOOL
N1,1681,link,,,22.2983886,91.885583,263.0,
N1,1682,link,,,22.2985552,91.886333,689.0,
N1,1683,link,,,22.3,91.8915552,559.0,
N1,1684,link,,,22.3005833,91.892833,441.0,
N1,1685,bridge,C,,22.3015833,91.897333,173.0,PATIYA BRIDGE
N1,1686,link,,,22.3027222,91.9015556,454.0,
N1,1687,link,,,22.3029722,91.9025,103.0,
N1,1688,link,,,22.3053611,91.9106389,872.0,
N1,1689,link,,,22.3070556,91.9128056,303.0,
N1,1690,link,,,22.3096944,91.91575,424.0,
N1,1691,link,,,22.3114167,91.9176382,273.0,
N1,1692,bridge,A,,22.3124722,91.9188327,167.9999999999709,PALYA BUS STATION
N1,1693,link,,,22.3156389,91.9224993,521.0000000000291,
N1,7716,intersection,,,22.3746382,91.9062778,121.0000000000291,
N1,1695,bridge,A,,22.3157468089473,91.9243524131578,3.0,UTTOR SONAPUR
N1,1696,link,,,22.3155556,91.9253882,190.0,
N1,1697,bridge,C,,22.3137778,91.9322216,750.0,SRIMI BRIDGE
N1,1698,link,,,22.31375,91.9345274,250.0,
N1,1699,link,,,22.3136389,91.9438886,1000.0,
N1,1700,link,,,22.3098611,91.9477219,618.0,
N1,1701,link,,,22.3067222,91.9491941,392.9999999999709,
N1,1702,link,,,22.3025,91.9553889,1000.0,
N1,1703,bridge,A,,22.3010278,91.9641667,925.9999999999709,MOJAFFARABAD
N1,1704,bridge,A,,22.3009444,91.9646667,52.000000000029104,MOJAFFORABAD BOX CULVERT
N1,1705,link,,,22.3009167,91.9648889,22.0,
N1,1706,link,,,22.2979441,91.973916,1000.0,
N1,1707,bridge,A,,22.2956941,91.9787493,568.0,MOJAFFORABAD
N1,1708,link,,,22.295333,91.9803049,166.0,
N1,1709,link,,,22.2934997,91.9816382,266.0,
N1,1710,bridge,A,,22.2933608,91.9821104,60.0,ROWSONAT CUL
N1,1711,bridge,A,,22.292083,91.9822493,146.0,KANCHANAGAR CUL
N1,1712,intersection,,,22.291833,91.9823327,21.0,
N1,1713,link,,,22.2878052,91.9883886,773.0,
N1,1714,bridge,B,,22.286583,91.9911108,303.0,KHANCHANAGAR BADAMTOLA
N1,1715,link,,,22.2863052,91.991583,72.0,
N1,1716,bridge,B,,22.2862497,91.9916941,25.0,NORTH JOARA PAKKAR DOKAN
N1,1717,link,,,22.2836386,91.9967497,600.0,
N1,1718,bridge,A,,22.2820549,91.9986663,270.0,GASBAREA BOX CULVERT
N1,1719,bridge,B,,22.2811424692972,91.9995571696216,14.0,KOMOLMUNSHE HAT BOX CULVERT
N1,1720,link,,,22.2761938,92.0043889,925.0,
N1,1721,bridge,A,,22.2745827,92.0053056,214.0,GASBAREA COLLEGE BOX CULVERT
N1,1722,link,,,22.2722493,92.0055278,270.0,
N1,1723,bridge,A,,22.2710895749999,92.00559725,3.0,KHORNA CULVERT
N1,1724,link,,,22.2676104,92.0058056,516.0,
N1,1725,bridge,C,,22.2622222,92.0070556,626.0,MAZAR POINT BRIDGE
N1,1726,link,,,22.26210145564516,92.00708382580645,14.0,
N1,1727,bridge,C,,22.2611613745967,92.0073035838709,14.8,KHORNA BVS STATION
N1,1728,bridge,B,,22.2600833,92.0075556,234.0,KHOLGHAR CUL
N1,1729,bridge,C,,22.2590515857142,92.0081111238095,9.8,AJIMPUR CUL
N1,1730,link,,,22.259,92.0081389,126.0,
N1,1731,link,,,22.2557222,92.0096111,403.0,
N1,1732,link,,,22.2538611,92.01125,268.0,
N1,1733,link,,,22.2517222,92.0133333,329.0,
N1,1734,link,,,22.249333,92.0152778,343.0,
N1,1735,link,,,22.2449997,92.019166,657.0,
N1,1736,link,,,22.2410552,92.0215271,602.0,
N1,1737,link,,,22.2371941,92.0230549,479.0,
N1,1738,link,,,22.236083,92.0234716,139.0,
N1,1739,bridge,B,,22.2327771,92.0245549,385.0,NOYARHAT
N1,1740,link,,,22.2316938,92.0248882,179.0,
N1,1741,link,,,22.2315827,92.0249438,14.0,
N1,1742,link,,,22.227916,92.0258882,216.0,
N1,1743,link,,,22.2278882,92.025916,12.0,
N1,1744,link,,,22.2277771,92.0259438,12.0,
N1,1745,link,,,22.2240271,92.0270827,437.0,
N1,1746,link,,,22.2192493,92.0278882,539.0,
N1,1747,link,,,22.2170549,92.0281382,248.0,
N1,1748,link,,,22.2131389,92.0304993,515.0,
N1,1749,link,,,22.2116111,92.0318049,237.0,
N1,1750,bridge,C,,22.2084444,92.0356663,542.0,SANGO BRIDGE DOMAJAR
N1,1751,link,,,22.2080278,92.0357774,55.0,
N1,1752,link,,,22.2059444,92.0370274,286.0,
N1,1753,link,,,22.2058889,92.0371386,12.0,
N1,1754,link,,,22.2054167,92.0380274,105.0,
N1,1755,link,,,22.1977774,92.0433886,1094.0,
N1,1757,link,,,22.1897497,92.046583,313.0,
N1,1758,link,,,22.1822771,92.0513889,1013.0,
N1,1759,bridge,A,,22.1750827,92.0528611,821.0,NOYAKHALAR MUK
N1,1760,link,,,22.1735827,92.0534167,179.0,
N1,1761,link,,,22.1652222,92.0548889,1000.0,
N1,1762,link,,,22.1629722,92.0641944,1000.0,
N1,1763,link,,,22.1596667,92.0674716,515.0,
N1,1764,bridge,A,,22.1580556,92.0686104,217.0,KARANERHAT CULVERT
N1,1765,link,,,22.156,92.0701104,268.0,
N1,1766,bridge,A,,22.1509722,92.0696938,664.0,KOACHIA(MADARBHI)
N1,1767,link,,,22.1508889,92.069666,9.0,
N1,1768,bridge,A,,22.1498523145631,92.0696330718446,9.2,KATGOR CULVERT
N1,1769,link,,,22.1491386,92.0696104,206.0,
N1,1770,link,,,22.1406663,92.0697771,951.0,
N1,1771,bridge,A,,22.1379163,92.0698882,303.0,MITADIGI
N1,1772,bridge,A,,22.1369522329341,92.0699301281437,12.4,MOULOVER DOKAN
N1,1773,link,,,22.1334441,92.0700827,501.0,
N1,1774,bridge,A,,22.1325208428571,92.0701565366459,15.4,PATATR PULL CULVERT
N1,1775,link,,,22.1320549,92.0701938,161.0,
N1,1776,link,,,22.1308049,92.070416,119.0,
N1,1777,link,,,22.1304716,92.0704993,61.0,
N1,1778,bridge,A,,22.1299160285714,92.0706024714285,34.6,PATANER PULL(BRIDGE)
N1,1779,link,,,22.1285271,92.0708604,224.0,
N1,1780,link,,,22.1282771,92.070916,31.0,
N1,1781,link,,,22.1240271,92.0715827,485.0,
N1,1782,bridge,A,,22.123666,92.0716382,10.0,RAJGHATA BRIDGE
N1,1783,bridge,A,,22.1230775989717,92.071701048329,15.4,NOYAKHALARMUK
N1,1784,link,,,22.1208049,92.0719438,389.0,
N1,1785,bridge,A,,22.1204875006655,92.0719705134775,20.4,NOYA KHALAR MUK (KARANIERHAT) BOX CULVERT
N1,1786,link,,,22.1151944,92.072416,601.0,
N1,1787,bridge,A,,22.1133524851063,92.0726869042553,5.0,KARANERHAT CULVERT
N1,1788,bridge,A,,22.1133056,92.0726938,282.0,NOYA PARA BOX CULVERT
N1,1789,link,,,22.1062222,92.0738049,718.0,
N1,1790,bridge,A,,22.1021667,92.0740549,558.0,PODUA BAZAR BOX CULVERT
N1,1791,link,,,22.0993052,92.0743604,112.0,
N1,1792,bridge,A,,22.0977497,92.0750271,250.0,PODUA BAZAR BOX CULVERT
N1,1793,link,,,22.097583,92.0752216,30.0,
N1,1794,bridge,A,,22.0942219,92.0798604,612.0,BARO AWLIA(R)
N1,1795,link,,,22.092833,92.0812493,222.0,
N1,1796,link,,,22.0876941,92.088583,956.0,
N1,1797,bridge,A,,22.0844441,92.0924997,546.0,AMIRABAD LOHAGOR BOX CULVERT
N1,1798,bridge,A,,22.0840668315789,92.093196937799,2.0,MITADIGI ACADEMY
N1,1799,link,,,22.0826104,92.0958886,418.0,
N1,1800,link,,,22.081166,92.0982774,300.0,
N1,1801,link,,,22.0752216,92.1001944,700.0,
N1,1802,bridge,A,,22.0699438,92.1038333,704.0,LOHAGORA L.S BOX CULVERT
N1,1803,link,,,22.0698049,92.104,33.0,
N1,1804,link,,,22.0686938,92.10525,177.0,
N1,1805,bridge,A,,22.0679099558303,92.1055530035335,2.0,THAKUR DIGI BOX CULVERT
N1,1806,bridge,A,,22.0641667,92.107,566.0,DIGIRPARK BOX CULVERT
N1,1807,link,,,22.0638611,92.1070833,45.0,
N1,1808,bridge,A,,22.0637567157894,92.1071061094736,38.8,KHORIANAGAR BRIDGE
N1,1809,bridge,A,,22.0605556,92.1078056,380.0,DIGIRPAR BOX CULVERT
N1,1810,link,,,22.0604722,92.1078611,9.0,
N1,1811,bridge,A,,22.0568611,92.1090833,423.0,ZADUNAGOR FILLING BOX CULVERT
N1,1812,bridge,A,,22.0565051155339,92.1090854592233,8.2,PODUA NOYA PARA BOX CULVERT
N1,1813,bridge,A,,22.0522778,92.1091111,515.0,ZADUNAPUR SHAPIR FILLING STATION -(2) BOX CULVERT
N1,1814,link,,,22.0516944,92.1090278,62.0,
N1,1815,bridge,A,,22.0486386,92.1082222,330.0,ZADUNAGOR BUS STATION BOX CULVERT
N1,1816,bridge,A,,22.0449719,92.1078333,439.0,Aadunagor bridge
N1,1817,link,,,22.0443052,92.1073056,95.0,
N1,1818,link,,,22.0434441,92.1063056,136.0,
N1,1819,bridge,A,,22.0379163,92.104,695.0,HATIAR PULL PC GIDER BRIDGE
N1,1820,bridge,A,,22.0375898525773,92.1039891092783,2.5,TALOCKDNR PARA BOX CULVERT
N1,1821,link,,,22.037083,92.1039722,97.0,
N1,1822,bridge,A,,22.0320827,92.1041667,567.0,MUSKAMPANI PARA BOX CULVERT
N1,1823,bridge,A,,22.031864884656,92.1041246666666,2.5,AMIRABAD BOX CULVERT
